bandwidth,latency,packet_loss,devices,load,congestion
23396,2084.7349999999997,14,46,7308.893632678334,1
43543,3406.2929999999997,24,76,9388.163701324447,1
2528,901.709,0,24,631.0113692473454,1
1852,1088.5439999999999,2,22,480.71766742764345,1
524,0.006,2,2,523.9968560188639,0
168,0.004,2,2,167.999328002688,0
77051,1813.118,44,80,420.1743403582786,1
840,519.4499999999999,2,18,319.85257823554576,0
494,0.011,2,2,493.9945660597734,0
1490,1042.802,0,16,178.18662797471316,1
40762,225.714,20,48,1052.4477977733795,1
4462,488.53400000000005,6,18,2817.5372547755037,1
1226,187.733,4,16,806.5785828969979,1
1220,375.44300000000004,4,16,692.1406412334063,0
7580,701.8299999999999,6,22,4246.017522314215,1
1162,1378.86,0,16,153.01446911545867,1
918,1565.679,2,18,219.82484948428853,1
1162,1378.86,0,16,153.01446911545867,1
854,380.124,4,16,424.5995287379975,0
2134,270.259,2,18,631.3673038333127,0
924,1401.604,2,18,237.34137684647428,1
3908,585.136,2,18,229.63329329470784,1
854,255.585,4,16,466.71471863712935,0
3908,585.136,2,18,229.63329329470784,1
4186,1004.5679999999999,0,20,433.0110028694462,1
14980,1497.021,8,28,318.7798580788868,1
168,0.011,2,2,167.99815202032778,0
168,0.01,2,2,167.99832001679982,0
3852,1664.847,2,22,1135.5248537720927,1
340,0.004,2,2,339.99864000544,0
43257,1658.2920000000001,26,74,15553.972249850654,1
5930,967.0699999999999,6,22,2620.1406152297577,1
10086,2860.009,4,44,2132.1193810688005,1
864,504.49999999999994,2,18,338.98305084745766,0
17640,486.067,12,28,11632.04619980122,1
68811,1209.718,46,74,30863.21422009505,1
10086,2860.009,4,44,2132.1193810688005,1
878,262.317,4,16,483.2383624715504,0
1438,2023.911,2,26,250.0073580207883,1
18610,1921.0339999999999,10,50,328.65074490745405,1
5948,1665.538,2,26,775.0780517854182,1
5622,1239.641,2,22,611.7051795354703,1
2512,1640.7910000000002,0,20,313.5424196765287,1
6276,47157.051,10,34,119.19334512406085,1
6276,47157.051,10,34,119.19334512406085,1
501982,18193.382,292,440,201.94460778199485,1
1842,1189.548,4,20,505.1270855902679,1
820,656.446,4,16,333.24358294807075,0
918,1615.1979999999999,2,18,215.66244697342228,1
501810,25432.261000000002,296,436,140.13178819625003,1
2110,2269.145,0,20,291.2076399180826,1
918,925.859,2,18,292.85633060364233,1
1910,2155.367,2,22,350.5139021863384,1
3300,1079.069,0,24,1259.217467048953,1
4918,1588.373,4,28,1636.5492917751808,1
3454,2697.0,8,20,861.7798214768732,1
699484,59934.109,1160,2084,11153.326292175701,1
68805,1286.826,46,74,29819.93382968359,1
2290,995.974,2,22,748.5067440758247,1
1196,453.95799999999997,4,16,638.2577763594271,0
9756,1484.524,6,34,3145.874219770065,1
1006,708.745,4,16,431.8959236164554,0
834,528.575,4,16,370.27950869273667,0
1322,665.2510000000001,2,18,581.2937509120246,0
8126,468.373,8,20,5351.501287479407,1
8106,725.4350000000001,4,24,551.7449222949575,1
1844,0.013,2,2,1843.9760283116318,1
406292,4281.205,240,352,788.456422350581,1
844,758.538,4,16,327.5448127933544,1
1536,0.012,2,2,1535.9815682211815,1
168,0.011,2,2,167.99815202032778,0
852,468.92400000000004,4,16,397.56992192924895,0
5980,1406.967,2,22,321.5665191919956,1
2044,1211.7910000000002,2,22,557.9188992088312,1
3868,1203.239,2,22,1371.616969380081,1
1508,59704.674,0,28,12.025433165162868,1
802,810.471,4,16,294.95087190018506,1
18768,1812.6109999999999,10,34,6358.50460657375,1
1846,1235.781,2,22,468.7400062886302,1
168,0.017,2,2,167.99714404855118,0
1900,1705.695,2,22,410.2457963665528,1
860,0.012,2,2,859.9896801238386,1
1874,1344.703,4,20,472.5545196982304,1
912,540.5419999999999,2,18,362.2101831693002,0
1596,0.006,2,2,1595.9904240574558,1
168,0.011,2,2,167.99815202032778,0
3840,32530.132,8,40,71.75635336001659,1
5122101,37098.484,3212,4356,645.5899925046887,1
1070,0.002,2,2,1069.99786000428,1
3840,32530.132,8,40,71.75635336001659,1
3840,32530.132,8,40,71.75635336001659,1
826,562.9680000000001,4,16,357.0130674460385,0
1898,1172.8670000000002,0,20,372.7793739791713,1
1950,314.29699999999997,2,18,613.2556035660128,0
78519,1306.934,46,82,950.178895451712,1
752,235.13899999999998,4,16,391.8587300700569,0
888,998.3689999999999,2,18,267.21791621066984,1
168,0.011,2,2,167.99815202032778,0
442,131.70299999999997,0,4,116.63837596966697,0
10322,244.832,4,24,703.7094162103803,1
5904,953.013,6,22,2641.047448224871,1
168,0.01,2,2,167.99832001679982,0
1214,195.749,4,16,791.1359323737674,0
2224,1168.636,4,20,688.912293257144,1
3840,32530.132,8,40,71.75635336001659,1
918,829.194,2,18,308.3325224115102,1
3956,1499.163,4,20,1441.2825413948588,1
2016,2640.933,2,22,338.924116428399,1
834,726.054,4,16,327.91558085668237,1
1838,3037.4880000000003,8,20,388.8556448960344,1
2798,656.786,4,16,1527.0529808919198,1
168,0.004,2,2,167.999328002688,0
68807,1488.404,46,74,27405.115889542052,1
1102,809.4350000000001,4,16,460.9173581808686,1
3024,1217.401,28,28,1363.7587427803994,1
5368,1818.0130000000001,0,40,1330.0151560691877,1
168,0.002,2,2,167.999664000672,0
1702,228.079,2,18,638.3954126729633,0
7368,222.14999999999998,2,22,667.6758172073804,1
1316,1109.618,4,24,378.26753469111463,1
2972,601.217,2,18,483.38232731728425,1
1158,174.708,4,16,757.6350888901752,0
255890,3041.057,4,240,31688.243942117122,1
1218,179.087,4,16,805.7081453701041,0
2752,779.432,4,16,1395.951067531662,1
42390,640.2710000000001,24,68,710.8581447821732,1
158,0.002,2,2,157.999684000632,0
168,0.01,2,2,167.99832001679982,0
1314,730.398,4,16,604.4852109167948,1
2652,678.65,0,20,484.91347213534686,0
1912,857.116,4,20,632.162988203214,1
1432,0.013,2,2,1431.9813842420049,1
2006,975.862,4,20,622.5131107334419,1
118091,1090.23,74,138,55365.67746133201,1
34156,1198.329,18,62,14687.519475019433,1
918,982.232,2,18,284.5277444819779,1
1302,1549.1109999999999,2,18,371.89435846457843,1
2880,5062.739,2,46,205.18778723609907,1
2704,553.724,4,20,480.1367553053181,0
34156,1198.329,18,62,14687.519475019433,1
2880,5062.739,2,46,205.18778723609907,1
1728,1064.768,0,20,354.5192486516645,1
2260,223.83,4,16,1627.677046648636,1
832,256.533,4,16,448.8541088853217,0
752,276.434,4,16,379.1813756136236,0
876,432.149,2,18,364.4872146683062,0
2898,0.01,2,2,2897.971020289797,1
2398,1312.176,2,26,742.158036412453,1
776,221.766,4,16,415.7915672886625,0
168,0.01,2,2,167.99832001679982,0
918,713.2810000000001,2,18,329.19293449235704,0
2898,0.01,2,2,2897.971020289797,1
1880,533.223,2,18,995.2890088395491,1
5876,988.311,6,22,2594.1615773387566,1
273324,4583.012,2,266,24483.55833732759,1
168,0.011,2,2,167.99815202032778,0
35716,1490.3509999999999,22,50,13937.794310922436,1
814,343.1,4,16,406.5222247040429,0
2226,5683.607,2,26,223.23275440940796,1
2938,4343.017,2,46,241.06230618394065,1
96471,2335.013,60,120,28228.075872567813,1
2938,4343.017,2,46,241.06230618394065,1
22276,11724.643,2,54,238.43498006191606,1
918,1530.954,2,18,222.840873441398,1
1728,197.046,4,16,1219.669085398556,1
104,0.004,2,2,103.999584001664,0
7780,167.043,4,20,5096.641683297016,1
1562,847.292,4,16,700.4848177765075,1
130841,1278.786,84,152,56424.34173283493,1
1316,1104.086,0,24,301.3184822293386,1
1264,191.292,4,16,836.0670599651471,1
2028,645.714,2,18,1017.1876765950828,1
168,0.008,2,2,167.99865601075192,0
5553,3024.7000000000003,2,42,929.013342609387,1
560,0.003,2,2,559.99832000504,0
1102,0.011,2,2,1101.9878781333405,1
1316,1080.994,0,24,304.66209897770005,1
1700,1066.928,4,20,476.06883258633104,1
1444,0.012,2,2,1443.9826722079335,1
1400,0.041,2,2,1399.9426023533035,1
650686,7101.68,396,564,496.19338211333945,1
5540,1806.402,0,28,666.333618633396,1
920,128.552,4,12,662.7962202893619,0
104,0.01,2,2,103.99896001039988,0
2260,1192.129,4,20,679.7045246881,1
1178,819.153,4,16,500.23280064953303,1
1196,189.445,4,16,780.1958056068165,0
140,0.006,2,2,139.99916000503998,0
168,0.01,2,2,167.99832001679982,0
2902,907.2170000000001,2,18,1335.9780245247393,1
1530,449.90400000000005,2,26,473.1347730608371,0
3750,1196.318,4,20,1379.5816452808747,1
229403,4665.682000000001,136,232,39994.30253939419,1
2052,218.787,5,13,639.9805708462594,0
168,0.011,2,2,167.99815202032778,0
1768,1601.243,4,20,399.8088606101006,1
2878,642.5509999999999,2,18,482.1768091219085,1
20447,802.4839999999999,11,53,10367.359710266499,1
918,675.794,2,18,336.55687990289977,0
9286,1413.596,4,24,330.62699805601267,1
918,1322.0810000000001,2,18,242.88558409461172,1
1542,763.792,2,26,341.310086450103,1
2018,1792.8029999999999,2,22,416.7855734901459,1
104,0.007,2,2,103.99927200509596,0
354,398.33299999999997,4,8,68.65317488752679,0
918,651.122,2,18,341.5859034038672,0
18656,1317.696,10,34,7661.919423427405,1
104,0.004,2,2,103.999584001664,0
2096,0.011,2,2,2095.976944253613,1
104,0.004,2,2,103.999584001664,0
1538,0.011,2,2,1537.983082186096,1
1824,1066.054,4,20,537.2560446145163,1
51435,522.06,28,60,688.5405305966914,1
104,0.004,2,2,103.999584001664,0
1060,1225.246,2,18,317.26829303366907,1
13729,772.903,8,48,6756.714834370521,1
4100,458.899,0,36,697.786481449367,1
47138,1010.1370000000001,26,54,484.5440882885096,1
1438,2002.4419999999998,2,26,251.79503883838558,1
1144,203.117,4,16,728.108737554203,0
6362,221.826,0,20,972.3152069116223,1
168,0.007,2,2,167.99882400823194,0
1812,1123.5729999999999,4,20,521.7621433310745,1
1258,189.788,4,16,832.0810093899081,1
1258,189.788,4,16,832.0810093899081,1
6740,1531.026,2,42,2005.5108086602036,1
880,578.658,0,16,230.57559015315542,0
1258,189.788,4,16,832.0810093899081,1
23688,370.493,16,32,17025.98991749684,1
918,1175.864,2,18,259.2073769316465,1
2194,635.674,2,18,503.7678657238545,0
269538,10020.088,12,320,12715.50644604653,1
1258,189.788,4,16,832.0810093899081,1
1212,898.335,2,18,451.97502021508325,1
2852,0.012,2,2,2851.9657764106832,1
4920,611.556,2,34,626.7234895963901,1
4920,611.556,2,34,626.7234895963901,1
944,868.389,2,18,315.7800650721022,1
1316,1080.994,0,24,304.66209897770005,1
1156,0.012,2,2,1155.986128166462,1
948,925.254,2,18,308.53071854415055,1
1316,1080.994,0,24,304.66209897770005,1
1566,0.012,2,2,1565.9812082255014,1
4100,458.899,0,36,697.786481449367,1
1316,1080.994,0,24,304.66209897770005,1
1570,1328.64,0,28,331.5239796619486,1
477409,1671.5819999999999,306,430,1116.1925780305453,1
1256,189.911,4,16,830.3141999695775,1
4360,1734.0,0,36,376.7373811265545,1
7560,33520.820999999996,70,70,218.998267741083,1
11088,154.598,10,22,9371.227041792901,1
1501,0.0,1,1,1501.0,1
7560,33520.820999999996,70,70,218.998267741083,1
4360,1734.0,0,36,376.7373811265545,1
684,0.005,2,2,683.9965800170999,0
36359,1058.822,20,64,16825.641070476224,1
11564,998.304,6,26,234.19860041315033,1
1626,1190.184,4,28,420.96919710855343,1
168,0.01,2,2,167.99832001679982,0
4022,924.7610000000001,0,24,565.2649861463319,1
1186,2419.491,6,14,296.5353615494236,1
50331,3590.4120000000003,28,80,10540.012530465674,1
3230,236.78099999999998,2,18,667.8627824974673,1
18642,2503.419,10,34,5070.475441276079,1
1288,9003.766000000001,0,16,36.38629692057971,1
918,1338.173,2,18,241.2139734741612,1
1288,9003.766000000001,0,16,36.38629692057971,1
1234,1217.306,2,18,396.8780132286658,1
477439,5829.423000000001,296,428,470.31791704804345,1
1806,1776.313,2,22,368.11411393455995,1
1064,0.006,2,2,1063.9936160383038,1
969345,7677.479,580,812,723.9429792915662,1
918,1249.139,2,18,250.76262516456296,1
59921,959.6949999999999,40,64,30308.287769270217,1
21166,1423.4370000000001,10,30,185.68669208236074,1
1188,1422.924,2,18,344.21219980486387,1
1212,898.335,2,18,451.97502021508325,1
191674,2004.7630000000001,126,178,63414.65200416805,1
196309,2801.6369999999997,128,184,51318.68192570727,1
168,0.002,2,2,167.999664000672,0
1794,1264.897,4,20,475.95983393505315,1
274345,5202.162,172,272,383.41468668506235,1
918,950.867,2,18,289.102229931615,1
107514,2265.02,66,126,32254.62631163056,1
43450,1867.285,24,72,14694.73735607029,1
168,0.003,2,2,167.999496001512,0
104,0.004,2,2,103.999584001664,0
168,0.011,2,2,167.99815202032778,0
142,0.011,2,2,141.99843801718183,0
2004,1600.314,2,22,448.4073846466234,1
104,0.003,2,2,103.999688000936,0
754,679.884,4,16,289.3056901547964,0
854,770.497,4,16,330.98050999239194,1
1888,1509.651,2,22,415.19717283399166,1
854,770.497,4,16,330.98050999239194,1
7560,33520.820999999996,70,70,218.998267741083,1
1360,599.22,2,18,629.0566651242481,0
234,130.663,0,4,134.4343982247584,0
7560,33520.820999999996,70,70,218.998267741083,1
1572,1454.791,2,26,386.99832287147865,1
234,130.663,0,4,134.4343982247584,0
4118,557.169,2,18,233.75754333665773,1
4118,557.169,2,18,233.75754333665773,1
234,130.663,0,4,134.4343982247584,0
7560,33520.820999999996,70,70,218.998267741083,1
168,0.02,2,2,167.99664006719868,0
7560,33520.820999999996,70,70,218.998267741083,1
234,130.663,0,4,134.4343982247584,0
1176,196.701,4,16,758.7526040339233,0
98004,558.169,60,96,62341.11960897695,1
7560,33520.820999999996,70,70,218.998267741083,1
234,130.663,0,4,134.4343982247584,0
168,0.004,2,2,167.999328002688,0
7560,33520.820999999996,70,70,218.998267741083,1
234,130.663,0,4,134.4343982247584,0
20736,255.836,8,32,738.9499902853557,1
1206,208.30499999999998,4,16,776.2940648263477,0
2426,0.005,2,2,2425.9878700606496,1
918,835.74,2,18,307.23305043197837,1
4692,798.433,0,40,1548.0142991148405,1
168,0.011,2,2,167.99815202032778,0
105710,4827.592000000001,64,124,17747.295967185073,1
758,368.519,4,16,358.0512948669328,0
2620,231.491,2,18,696.7164193648186,0
1158,179.78900000000002,4,16,754.3721801101723,0
1064,0.002,2,2,1063.997872004256,1
758,470.61199999999997,4,16,333.1946155750123,0
1200,286.003,4,20,569.2055150726709,0
168,0.01,2,2,167.99832001679982,0
1280,24602.036,20,20,49.99602375373584,1
1838,2546.325,4,28,337.25053400351067,1
4431,843.665,2,42,1526.8500513921997,1
918,630.435,2,18,345.91995387733954,0
18348,1838.529,2,38,3255.207186539225,1
1280,24602.036,20,20,49.99602375373584,1
9248,219.934,8,24,6915.128195459754,1
2002,218.37300000000002,2,18,784.6529757307492,0
888,2288.2850000000003,2,18,162.39468294262815,1
234,130.663,0,4,134.4343982247584,0
802,529.6030000000001,4,16,349.110193952287,0
238940,2652.4860000000003,2,226,32717.442311893872,1
918,1244.52,2,18,251.2786698269563,1
234,130.663,0,4,134.4343982247584,0
3300,1733.008,0,24,957.9188937610136,1
234,130.663,0,4,134.4343982247584,0
5064,745.0219999999999,4,20,2699.106372297885,1
227963,2498.329,148,208,64791.79059488115,1
1474,0.011,2,2,1473.9837861783521,1
234,130.663,0,4,134.4343982247584,0
2772,1249.678,0,44,511.1842672595811,1
1316,1052.767,0,24,308.85141859743453,1
918,666.828,2,18,338.3672460505823,0
234,130.663,0,4,134.4343982247584,0
2004,219.886,2,18,850.8991823826161,1
50172,745.056,26,54,985.6417215264153,1
918,12437.88,2,18,41.9709061250733,1
234,130.663,0,4,134.4343982247584,0
1154,1278.02,4,16,388.9342499187892,1
1116,499.453,4,16,565.5395667620126,0
125800,1686.375,80,120,46505.04862500582,1
1280,24602.036,20,20,49.99602375373584,1
2772,1249.678,0,44,511.1842672595811,1
1360,1028.567,4,4,670.4239988129552,1
168,0.01,2,2,167.99832001679982,0
1280,24602.036,20,20,49.99602375373584,1
918,622.097,2,18,347.69807231010225,0
1280,24602.036,20,20,49.99602375373584,1
9088,1168.992,4,24,391.8871070063882,1
1360,1028.567,4,4,670.4239988129552,1
1182,788.353,2,18,462.99584030669564,1
1280,24602.036,20,20,49.99602375373584,1
3160,293.537,2,18,904.4967403329013,1
5016,737.8789999999999,0,20,447.67213367558963,1
10176,721.082,4,44,4834.168273214175,1
792,211.756,4,16,432.43029124675263,0
18244,1912.851,10,38,5999.6203032698895,1
124372,1007.242,76,136,761.2435371519728,1
168,0.008,2,2,167.99865601075192,0
1022,427.92,4,16,528.040786598689,0
5086,1663.422,2,22,289.10176457204307,1
1366,770.688,2,18,571.5292586836304,1
73559,1196.0230000000001,48,76,33217.775952255506,1
910,808.704,4,16,354.95028484483913,1
1630,2016.919,2,26,314.2278596143947,1
1828,189.243,4,16,1311.7588247313627,1
168,0.01,2,2,167.99832001679982,0
1246,456.756,4,16,671.3547086814814,0
4472,3016.56,0,40,244.48782042344692,1
1508,1186.329,0,24,377.8022429378196,1
233056,3001.319,146,234,57549.02320959663,1
1022,573.627,4,16,479.1478539704771,0
68805,1517.22,46,74,27090.599947561197,1
168,0.004,2,2,167.999328002688,0
918,1114.463,2,18,266.73439071764324,1
702,0.012,2,2,701.9915761010868,0
1818,1310.559,2,22,430.1989258876315,1
1186,499.034,4,16,612.3943819819964,0
1814,1292.005,2,22,433.68142739653706,1
2090,477.07899999999995,4,16,1233.5156074928964,1
35706,1382.624,22,50,14567.9721181353,1
43380,712.269,22,50,784.9233969662477,1
340416,13847.567,212,316,22765.884807928465,1
168,0.013,2,2,167.9978160283916,0
1118,1858.236,2,18,267.2977318877798,1
918,875.284,2,18,300.7544457266206,1
26854,1651.568,14,58,9463.8342294069,1
1864,1676.066,2,22,387.8828100652226,1
5896,1076.646,6,22,2481.8866576200276,1
1514,375.044,4,16,906.152821291537,1
1300,0.012,2,2,1299.984400187198,1
1176,179.551,4,16,769.7844349248146,0
32099,3408.617,18,62,237.71627247275055,1
209861,2155.5240000000003,138,194,66121.18938090789,1
2814,284.447,2,18,669.5488408630329,0
1950,1692.1200000000001,2,22,410.82864062523214,1
214411,1643.3660000000002,138,198,80621.07176985705,1
4218,1676.566,0,40,912.3630801556919,1
868,1735.369,2,18,187.90883423772075,1
5878,1083.807,6,22,2475.2772209710397,1
40816,1197.011,22,66,544.3759726282664,1
3732,216.083,2,18,1027.8903660358708,1
68805,1694.5220000000002,46,74,25308.013814695147,1
3038,3811.549,2,18,557.8245176345498,1
920,301.12,4,16,501.1067388096409,0
920,301.12,4,16,501.1067388096409,0
874,991.722,2,18,261.08061265578226,1
918,1830.65,2,18,199.2475226538074,1
920,301.12,4,16,501.1067388096409,0
1830,2595.85,2,22,276.4297732107847,1
1850,1705.052,4,20,410.3433131784527,1
3949,1684.1209999999999,2,46,599.4513660151684,1
586,0.012,2,2,585.992968084383,0
104,0.002,2,2,103.999792000416,0
35718,1369.923,22,50,14644.357643687157,1
6850,229.47899999999998,0,20,676.7094029259548,1
856,487.984,2,18,337.36921902386047,0
502222,8945.664,298,446,389.71756938501034,1
134614,3889.7219999999998,84,148,328.85305135956605,1
2882,599.01,0,24,846.7739413762265,1
814,323.211,4,16,412.6326035681384,0
20666,2669.96,10,54,288.28652083401454,1
104,0.004,2,2,103.999584001664,0
758,349.627,4,16,363.0632760014434,0
1116,345.008,4,16,630.4795213113974,0
1468,3278.057,0,28,163.62568334176004,1
68751,1456.6490000000001,44,76,27701.55606275052,1
1242,576.121,0,16,230.94673568844016,0
1242,576.121,0,16,230.94673568844016,0
188,0.023,2,2,187.9956760994497,0
104,0.001,2,2,103.999896000104,0
168,0.01,2,2,167.99832001679982,0
832,1193.862,4,16,257.08089205246273,1
1912,1291.936,2,22,482.5614676849616,1
1574,504.871,2,26,632.612363451751,0
39800,2758.63,10,54,766.7687428664167,1
2676,645.471,2,18,1411.1461095333798,1
251369,3455.953,148,228,465.8936034558713,1
560,0.007,2,2,559.9960800274398,0
684,0.012,2,2,683.9917920984949,0
912,0.005,2,2,911.9954400227998,1
4462,599.62,6,18,2621.8726947650066,1
3486,1108.177,2,18,1485.6437576161775,1
1158,0.002,2,2,1157.997684004632,1
576,0.004,2,2,575.997696009216,0
8888,1903.9740000000002,4,40,351.24281415742706,1
30914,3239.353,16,40,322.69075021589384,1
8556,1297.066,2,54,2240.2490829606113,1
1792,226.346,2,18,660.4987499449585,0
8758,2920.1009999999997,2,26,389.78587541494466,1
3530,374.801,2,22,920.86054636271,1
8888,1903.9740000000002,4,40,351.24281415742706,1
758,408.916,4,16,347.7851057124768,0
168,0.045000000000000005,2,2,167.9924403401847,0
